,Domain Name,Domain Type,Agency,City,State
394,CITYOFCHOTEAU-MT.GOV,City,Non-Federal Agency,Choteau,MT
757,EUREKA-MT.GOV,City,Non-Federal Agency,Eureka,MT
843,FROMBERG-MT.GOV,City,Non-Federal Agency,Fromberg,MT
986,HELENAMT.GOV,City,Non-Federal Agency,Helena,MT
1384,MISSOULA-MT.GOV,City,Non-Federal Agency,Missoula,MT
1639,PHILIPSBURGMT.GOV,City,Non-Federal Agency,Philipsburg,MT
