,Domain Name,Domain Type,Agency,City,State
167,BERTHOLD-ND.GOV,City,Non-Federal Agency,Berthold,ND
185,BISMARCKND.GOV,City,Non-Federal Agency,Bismarck,ND
270,BURLINGTONND.GOV,City,Non-Federal Agency,Burlington,ND
407,CITYOFFARGO-ND.GOV,City,Non-Federal Agency,Fargo,ND
777,FARGO-ND.GOV,City,Non-Federal Agency,Fargo,ND
778,FARGOND.GOV,City,Non-Federal Agency,Fargo,ND
2234,WESTFARGOND.GOV,City,Non-Federal Agency,Bismarck,ND
