,Domain Name,Domain Type,Agency,City,State
170,BETHANYBEACH-DE.GOV,City,Non-Federal Agency,Bethany Beach,DE
212,BOWERSDE.GOV,City,Non-Federal Agency,"Frederica,",DE
1366,MILFORD-DE.GOV,City,Non-Federal Agency,Milford,DE
1461,NEWARKDE.GOV,City,Non-Federal Agency,Newark,DE
2287,WILMINGTONDE.GOV,City,Non-Federal Agency,Wilmington,DE
